type	ear	pollen	target_id
mRNA	3.3883199999999998	2.16561	Transcript_4348
mRNA	0.0	14.0096	Transcript_4349
mRNA	0.0	0.0	Transcript_4351
mRNA	7.86215	3.1916900000000004	Transcript_4367
mRNA	0.45796099999999995	1.58398	Transcript_4369
mRNA	2.2032	14.8816	Transcript_4371
mRNA	4.193169999999999	3.44726	Transcript_4379
mRNA	4.03185	8.49037	Transcript_4386
mRNA	1.8067099999999998	4.3673	Transcript_4392
mRNA	0.19523800000000002	0.275339	Transcript_4393
mRNA	2.40101	4.00684	Transcript_4400
mRNA	6.03604e-08	4.99734	Transcript_4431
mRNA	0.0	1.97402	Transcript_4437
mRNA	0.0	1.46926	Transcript_4443
mRNA	0.0	2.20689	Transcript_4478
mRNA	0.0	3.2780699999999996	Transcript_4517
mRNA	0.0	1.12919	Transcript_4518
mRNA	0.554477	1.5637	Transcript_4526
mRNA	0.0	4.09248	Transcript_4551
mRNA	0.0	1.89032	Transcript_4575
mRNA	5.78338	0.0	Transcript_4587
mRNA	3.44032	1.12981	Transcript_4591
mRNA	0.0	0.0	Transcript_4598
mRNA	0.0	0.0	Transcript_4644
mRNA	0.0	2.91748	Transcript_4656
mRNA	0.0	7.07995	Transcript_4672
mRNA	1.41944	2.28745	Transcript_4680
mRNA	6.777830000000001	2.73064	Transcript_4728
mRNA	0.0	1.09441	Transcript_4746
mRNA	0.0	3.355	Transcript_4747
mRNA	0.564182	3.62477	Transcript_4780
mRNA	0.51435	2.3252099999999998	Transcript_4831
mRNA	0.0	1.54051	Transcript_4871
mRNA	2.99621	0.0	Transcript_4873
mRNA	2.47201	3.08643	Transcript_4892
mRNA	0.0	0.0	Transcript_4903
mRNA	2.8090200000000003	1.61956	Transcript_4928
mRNA	0.0	3.73921	Transcript_4961
mRNA	0.0	0.845474	Transcript_4964
mRNA	0.0	6.49735	Transcript_4972
mRNA	3.5733300000000003	2.85901	Transcript_4977
mRNA	0.0	6.62412	Transcript_4981
mRNA	2.1156599999999997	2.85553	Transcript_4982
mRNA	0.0	3.3183300000000004	Transcript_4998
mRNA	3.9377800000000005	1.58645	Transcript_5002
mRNA	0.0	3.18172	Transcript_5007
mRNA	0.0	4.24616	Transcript_5026
mRNA	0.0	0.0	Transcript_5029
mRNA	0.0	0.0	Transcript_5064
mRNA	0.137934	0.0	Transcript_5078
mRNA	0.219398	0.979936	Transcript_5082
mRNA	1.4326299999999998	2.02011	Transcript_5094
mRNA	0.0	0.0	Transcript_5098
mRNA	0.0	1.11843	Transcript_5124
mRNA	2.469	2.54203	Transcript_5126
mRNA	4.61586	6.24198	Transcript_5128
mRNA	0.0	0.0	Transcript_5129
mRNA	0.0511521	1.79525	Transcript_5147
mRNA	0.0	3.52195	Transcript_5164
mRNA	0.0	2.0159700000000003	Transcript_5207
mRNA	0.0	1.77678	Transcript_5220
mRNA	1.68672	1.50066	Transcript_5241
mRNA	1.80887	0.451122	Transcript_5243
mRNA	25.6418	54.6693	Transcript_5246
mRNA	2.67406	5.70559	Transcript_5247
mRNA	0.0	1.6894	Transcript_5250
mRNA	0.0	0.0	Transcript_5251
mRNA	4.040030000000001	15.3485	Transcript_5252
mRNA	0.817531	4.683590000000001	Transcript_5253
mRNA	0.0400352	5.5611	Transcript_5256
mRNA	0.0	2.0473	Transcript_5258
mRNA	0.0	0.0	Transcript_5259
mRNA	1.2293100000000001	1.46864	Transcript_5260
mRNA	0.0	23.3494	Transcript_5261
mRNA	0.0	5.8196900000000005	Transcript_5262
mRNA	6.06527	3.4649400000000004	Transcript_5263
mRNA	1.7413299999999998	3.63231	Transcript_5265
mRNA	0.0	0.57491	Transcript_5266
mRNA	1.27696	1.14687	Transcript_5268
mRNA	0.0	0.423961	Transcript_5270
mRNA	0.0	5.20979	Transcript_5271
mRNA	0.148331	3.73506	Transcript_5272
mRNA	4.1551599999999995	4.56465	Transcript_5273
mRNA	3.20607	48.213	Transcript_5274
mRNA	0.0	6.29931	Transcript_5275
mRNA	46.1358	10.9369	Transcript_5277
mRNA	0.0	6.66017	Transcript_5279
mRNA	0.392463	7.280660000000001	Transcript_5280
mRNA	0.652502	2.59673	Transcript_5281
mRNA	105.663	200.615	Transcript_5284
mRNA	2.61565	1.1526399999999999	Transcript_5286
mRNA	0.0005672769999999999	23.895	Transcript_5288
mRNA	3.4940900000000004	4.04893	Transcript_5289
mRNA	0.0	3.41606	Transcript_5290
mRNA	0.00669931	9.5876	Transcript_5291
mRNA	4.9573	2.84629	Transcript_5292
mRNA	3.18815	7.93077	Transcript_5293
mRNA	1.00441	6.57821	Transcript_5295
mRNA	3.19765	0.627123	Transcript_5296
mRNA	2.17395	6.88165	Transcript_5297
mRNA	0.0	1.87401	Transcript_5298
mRNA	7.070930000000001	7.14744	Transcript_5299
mRNA	0.0	0.0	Transcript_5300
mRNA	1.62037	10.9677	Transcript_5306
mRNA	0.43126099999999995	6.1422300000000005	Transcript_5308
mRNA	37.6805	12.0597	Transcript_5311
mRNA	4.8099300000000005	2.8237200000000002	Transcript_5312
mRNA	2.64646	11.7671	Transcript_5313
mRNA	0.0174592	1.7367299999999999	Transcript_5315
mRNA	2.16946	5.49763	Transcript_5316
mRNA	0.5356310000000001	1.8166799999999999	Transcript_5317
mRNA	0.0	0.46236499999999997	Transcript_5318
mRNA	0.0	3.72755	Transcript_5322
mRNA	0.619793	5.62628	Transcript_5324
mRNA	1.34074	0.30044499999999996	Transcript_5325
mRNA	2.93801	4.7394300000000005	Transcript_5326
mRNA	6.62437	7.31929	Transcript_5327
mRNA	0.0	4.094930000000001	Transcript_5329
mRNA	32.6379	8.97299	Transcript_5330
mRNA	0.521574	27.5167	Transcript_5331
mRNA	2.80362	9.5379	Transcript_5332
mRNA	0.0741954	4.528519999999999	Transcript_5333
mRNA	0.768471	6.573410000000001	Transcript_5334
mRNA	3.90841	3.4169300000000002	Transcript_5338
mRNA	56.1923	20.5602	Transcript_5339
mRNA	0.00162585	9.6071	Transcript_5341
mRNA	0.422842	0.33962	Transcript_5343
mRNA	5.57632	6.4053	Transcript_5346
mRNA	2.23335	7.01958e-10	Transcript_5353
mRNA	6.651910000000001	2.6236	Transcript_5354
mRNA	0.0	2.85635	Transcript_5355
mRNA	2.59075	10.5601	Transcript_5356
mRNA	5.0529	9.2348	Transcript_5357
mRNA	0.0	1.48567	Transcript_5358
mRNA	4.7962	8.060369999999999	Transcript_5359
mRNA	8.89055	8.2305	Transcript_5361
mRNA	0.0	0.9390000000000001	Transcript_5362
mRNA	8.17247	20.3417	Transcript_5366
mRNA	0.0	0.0	Transcript_5367
mRNA	1.48596	35.0732	Transcript_5368
mRNA	1.51617	5.5202599999999995	Transcript_5370
mRNA	4.06819	9.53084	Transcript_5378
mRNA	1.48612	1.41059	Transcript_5379
mRNA	3.3071699999999997	3.36985	Transcript_5380
mRNA	4.49065	11.0718	Transcript_5382
mRNA	0.0	2.14007	Transcript_5384
mRNA	0.0	0.0	Transcript_5385
mRNA	0.0	1.25178	Transcript_5386
mRNA	2.67135	0.0	Transcript_5388
mRNA	0.0	3.13742	Transcript_5389
mRNA	0.0	4.6885699999999995	Transcript_5391
mRNA	6.92249	2.8359	Transcript_5392
mRNA	6.3181400000000005	4.81433	Transcript_5393
mRNA	1.48071	2.30972	Transcript_5394
mRNA	10.8987	37.5397	Transcript_5395
mRNA	0.265158	9.92403	Transcript_5397
mRNA	2.44923	6.2259199999999995	Transcript_5398
mRNA	2.94102	3.37175	Transcript_5401
mRNA	2.76443	4.2934	Transcript_5403
mRNA	1.04944	1.99527	Transcript_5404
mRNA	0.0	0.500913	Transcript_5406
mRNA	1.24597	3.2799099999999997	Transcript_5407
mRNA	1.20141	6.03116	Transcript_5408
mRNA	0.000154043	11.4644	Transcript_5410
mRNA	1.40909	3.77685	Transcript_5412
mRNA	1.00779	5.84704	Transcript_5413
mRNA	0.0	2.64178	Transcript_5415
mRNA	13.3189	15.3137	Transcript_5419
mRNA	0.0	2.47871	Transcript_5420
mRNA	2.58882	3.71257	Transcript_5421
mRNA	16.6102	36.4646	Transcript_5424
mRNA	4.2472	5.359369999999999	Transcript_5425
mRNA	0.0247284	3.4673	Transcript_5426
mRNA	1.83597	4.97654	Transcript_5427
mRNA	62.0814	87.1649	Transcript_5428
mRNA	21.6031	21.8636	Transcript_5429
mRNA	12.8498	16.823	Transcript_5431
mRNA	9.77506	23.4977	Transcript_5432
mRNA	0.0	1.38821	Transcript_5440
mRNA	2.74555	6.29855	Transcript_5441
mRNA	6.49046e-09	0.00020160099999999998	Transcript_5442
mRNA	0.54001	1.0244799999999998	Transcript_5443
mRNA	0.0	3.1905799999999997	Transcript_5444
mRNA	0.0	2.73964	Transcript_5445
mRNA	1.9742	0.0	Transcript_5446
mRNA	0.0	5.94311	Transcript_5448
mRNA	2.3033799999999998	8.01971	Transcript_5454
mRNA	0.0	11.9223	Transcript_5457
mRNA	3.21055	7.4558100000000005	Transcript_5458
mRNA	2.6103099999999997	7.417269999999999	Transcript_5459
mRNA	0.0	11.2043	Transcript_5460
mRNA	0.0	5.697769999999999	Transcript_5462
mRNA	0.0	0.9824799999999999	Transcript_5464
mRNA	2.52291	3.6960800000000003	Transcript_5467
mRNA	0.0	1.88935	Transcript_5468
mRNA	28.6513	169.46400000000003	Transcript_5469
mRNA	4.53576	22.8742	Transcript_5470
mRNA	0.0	2.85846	Transcript_5471
mRNA	0.0	0.996008	Transcript_5472
mRNA	0.0	9.18085	Transcript_5474
mRNA	7.2537899999999995	8.25738	Transcript_5475
mRNA	0.0	10.5556	Transcript_5478
mRNA	8.13809	4.77785	Transcript_5480
mRNA	0.0	7.78304	Transcript_5482
mRNA	0.0	8.00815	Transcript_5488
mRNA	1.47197	5.82132	Transcript_5489
mRNA	0.0	5.55534	Transcript_5494
mRNA	0.0	3.47071	Transcript_5495
mRNA	3.53323e-05	8.82883	Transcript_5496
mRNA	0.429386	5.57859	Transcript_5498
mRNA	6.25307	5.08775	Transcript_5499
mRNA	0.0	0.0	Transcript_5500
mRNA	0.0	2.61583	Transcript_5511
mRNA	0.0	8.59757	Transcript_5516
mRNA	0.9053260000000001	2.01952	Transcript_5518
mRNA	0.49813999999999997	3.6793099999999996	Transcript_5520
mRNA	0.0	0.937735	Transcript_5521
mRNA	0.0	0.000158784	Transcript_5522
mRNA	0.0	27.2106	Transcript_5523
mRNA	0.0	9.101939999999999	Transcript_5528
mRNA	1.32568	2.64246	Transcript_5531
mRNA	2.10197	3.4724800000000005	Transcript_5533
mRNA	0.0	1.90535	Transcript_5534
mRNA	8.20387	4.27168	Transcript_5539
mRNA	1.88757	4.3618	Transcript_5543
mRNA	0.0	3.80842	Transcript_5548
mRNA	1.41462	3.4361300000000004	Transcript_5550
mRNA	4.41875e-09	13.0991	Transcript_5551
mRNA	0.0	0.191444	Transcript_5552
mRNA	15.661	11.4913	Transcript_5556
mRNA	2.82211	3.1461799999999998	Transcript_5563
mRNA	9.50859	29.1429	Transcript_5565
mRNA	0.0	0.636436	Transcript_5568
mRNA	5.21932	5.6928	Transcript_5571
mRNA	3.3840199999999996	3.52209	Transcript_5573
mRNA	4.4071	0.0	Transcript_5574
mRNA	0.0	1.6132799999999998	Transcript_5613
mRNA	0.0	1.28197	Transcript_5632
mRNA	0.0	2.24653	Transcript_5636
mRNA	4.1330599999999995	1.29449	Transcript_5645
mRNA	0.0	5.68676	Transcript_5650
mRNA	0.0	0.780669	Transcript_5660
mRNA	0.0	1.8771	Transcript_5664
mRNA	0.0	4.31354	Transcript_5666
mRNA	8.52598	0.0	Transcript_5673
mRNA	0.0	4.667330000000001	Transcript_5678
mRNA	1.57344	4.7504800000000005	Transcript_5682
mRNA	0.0	1.9770900000000002	Transcript_5687
mRNA	1.35369	1.23189	Transcript_5690
mRNA	0.737873	2.67748	Transcript_5696
mRNA	0.22448	3.17373	Transcript_5701
mRNA	3.56187	0.0	Transcript_5704
mRNA	10.3715	10.9623	Transcript_5706
mRNA	3.2966900000000003e-06	21.1246	Transcript_5709
mRNA	0.0	3.3769400000000003	Transcript_5710
mRNA	0.0	4.0929400000000005	Transcript_5713
mRNA	2.9693	3.9875599999999998	Transcript_5716
mRNA	1.48627	3.27033	Transcript_5717
mRNA	0.0	2.80396	Transcript_5720
mRNA	0.0	26.5095	Transcript_5730
mRNA	0.0	2.26428	Transcript_5733
mRNA	0.0	0.0	Transcript_5734
mRNA	0.0	0.831677	Transcript_5741
mRNA	0.0	2.2227099999999997	Transcript_5742
mRNA	0.0	4.62867	Transcript_5743
mRNA	0.0	2.16698	Transcript_5746
mRNA	0.0	4.08509	Transcript_5747
mRNA	3.55416	7.042160000000001	Transcript_5748
mRNA	9.974269999999999	11.5504	Transcript_5752
mRNA	0.0	3.5737099999999997	Transcript_5753
mRNA	4.36573	5.39567	Transcript_5755
mRNA	3.0647599999999997	4.01791	Transcript_5757
mRNA	0.0	5.0065599999999995	Transcript_5759
mRNA	0.0	0.00577439	Transcript_5762
mRNA	2.6936299999999997	2.49343	Transcript_5763
mRNA	0.0	1.59257	Transcript_5765
mRNA	0.0	2.93272	Transcript_5770
mRNA	7.17795	7.92655	Transcript_5771
mRNA	1.7782900000000001	0.264262	Transcript_5780
mRNA	3.49899	5.57221	Transcript_5782
mRNA	0.22645	0.0	Transcript_5784
mRNA	0.000158933	4.4320900000000005	Transcript_5786
mRNA	0.0	2.36567	Transcript_5787
mRNA	0.200381	14.5427	Transcript_5788
mRNA	2.61674	3.16268	Transcript_5790
mRNA	0.0	0.0	Transcript_5793
mRNA	2.97114	2.84289	Transcript_5808
mRNA	1.0386199999999999e-05	1.20659	Transcript_5809
mRNA	7.4505	3.6643199999999996	Transcript_5815
mRNA	0.0	1.77919	Transcript_5818
mRNA	0.0	0.804137	Transcript_5824
mRNA	0.00647178	20.1146	Transcript_5830
mRNA	0.0	6.81065	Transcript_5834
mRNA	0.0	46.88399999999999	Transcript_5837
mRNA	6.49274	5.79284	Transcript_5841
mRNA	0.0	2.25997	Transcript_5844
mRNA	0.0	1.53064	Transcript_5858
mRNA	3.84216	49.0222	Transcript_5861
mRNA	0.0	0.8598040000000001	Transcript_5879
mRNA	0.0	5.17037	Transcript_5893
mRNA	1.41038	3.56598	Transcript_5913
mRNA	0.0	2.56569	Transcript_5917
mRNA	0.0	0.0	Transcript_5943
mRNA	0.408941	6.77468	Transcript_5947
mRNA	2.2538	5.55621	Transcript_5948
mRNA	5.44039	2.99896	Transcript_5954
mRNA	0.0	1.89602	Transcript_5955
mRNA	0.0	3.4896	Transcript_5956
mRNA	0.0	3.36004	Transcript_5962
mRNA	1.72229	1.80918	Transcript_5965
mRNA	0.403215	6.845680000000001	Transcript_5966
mRNA	0.0	30.6859	Transcript_5967
mRNA	0.0	0.47016099999999994	Transcript_5970
mRNA	0.418095	1.37594	Transcript_5971
mRNA	0.229831	10.2876	Transcript_5974
mRNA	11.8137	15.4302	Transcript_5977
mRNA	0.0	1.25186	Transcript_5979
mRNA	0.0	2.07071e-05	Transcript_5980
mRNA	4.15454	2.85716	Transcript_5981
mRNA	0.0	2.09203	Transcript_5982
mRNA	1.3355299999999999	10.6205	Transcript_5983
mRNA	0.0	1.5475299999999999	Transcript_5987
mRNA	0.0	6.08692	Transcript_5989
mRNA	0.0	5.7024099999999995	Transcript_5990
mRNA	0.0	1.11237	Transcript_5992
mRNA	0.0	8.90211	Transcript_5993
mRNA	0.0	0.0	Transcript_5997
mRNA	0.0	6.38244	Transcript_6000
mRNA	0.0	3.9581800000000005	Transcript_6003
mRNA	0.507841	1.31675	Transcript_6011
mRNA	0.48459300000000005	9.4711e-10	Transcript_6013
mRNA	2.93382e-07	1.09691	Transcript_6016
mRNA	4.66476	3.6773599999999997	Transcript_6017
mRNA	0.0	0.0	Transcript_6020
mRNA	0.0	2.59175	Transcript_6024
mRNA	0.10794400000000001	2.20468e-07	Transcript_6026
mRNA	0.6133689999999999	5.38316	Transcript_6028
mRNA	0.0	1.12093	Transcript_6032
mRNA	2.58055	4.04225	Transcript_6034
mRNA	0.0	14.5122	Transcript_6036
mRNA	5.428059999999999	3.8318	Transcript_6044
mRNA	0.645975	2.53138	Transcript_6047
mRNA	0.0	2.62685	Transcript_6051
mRNA	0.0	2.83026	Transcript_6057
mRNA	11.0006	4.15265	Transcript_6067
mRNA	3.27516	2.84793	Transcript_6069
mRNA	9.49525e-05	0.782092	Transcript_6074
mRNA	0.0	1.14798	Transcript_6077
mRNA	0.5058020000000001	6.08001	Transcript_6079
mRNA	1.0661e-06	20.8887	Transcript_6080
mRNA	0.0466058	2.8540799999999997	Transcript_6089
mRNA	0.0	3.7226800000000004	Transcript_6092
mRNA	0.0	2.0596200000000002	Transcript_6097
mRNA	1.70144	1.80594	Transcript_6119
mRNA	3.3826699999999996	1.34269	Transcript_6120
mRNA	2.27184	2.2217	Transcript_6138
mRNA	2.9851e-06	1.58431	Transcript_6151
mRNA	8.66961	3.4928	Transcript_6161
mRNA	3.62534	1.23672	Transcript_6167
mRNA	1.5329700000000002	3.72879	Transcript_6184
mRNA	2.51525	0.0	Transcript_6189
mRNA	0.0	0.102382	Transcript_6194
mRNA	3.8302400000000003	14.5222	Transcript_6203
mRNA	0.0	1.6918799999999998	Transcript_6207
mRNA	0.0	0.18243	Transcript_6208
mRNA	0.0	3.30445	Transcript_6211
mRNA	0.0	1.39133	Transcript_6223
mRNA	1.7622400000000003	0.78969	Transcript_6225
mRNA	0.0	3.14588	Transcript_6229
mRNA	6.785010000000001	3.1501799999999998	Transcript_6237
mRNA	0.0	2.12144	Transcript_6265
mRNA	0.0	1.34796	Transcript_6278
mRNA	0.0	2.75504	Transcript_6281
mRNA	0.0	1.3015700000000001	Transcript_6313
mRNA	0.0	0.0	Transcript_6314
mRNA	0.373936	3.0104599999999997	Transcript_6325
mRNA	1.6594900000000001	3.73527	Transcript_6327
mRNA	1.5477299999999998	16.276	Transcript_6328
mRNA	0.513844	4.01426	Transcript_6329
mRNA	1.02593	1.99003	Transcript_6333
mRNA	3.07042e-08	2.87627	Transcript_6336
mRNA	0.0	1.18184	Transcript_6337
mRNA	3.17778e-09	14.332	Transcript_6338
mRNA	8.71692	0.9679639999999999	Transcript_6339
mRNA	3.4393800000000003	2.7442	Transcript_6341
mRNA	3.23841	3.83671	Transcript_6343
mRNA	0.644506	0.208223	Transcript_6346
mRNA	2.50753	4.35958	Transcript_6348
mRNA	44.9793	69.66199999999999	Transcript_6350
mRNA	8.77496	3.73898	Transcript_6351
mRNA	0.0	3.6951099999999997	Transcript_6353
mRNA	0.27781500000000003	21.9033	Transcript_6354
mRNA	1.6142100000000001	0.386881	Transcript_6355
mRNA	0.08287430000000001	0.0302909	Transcript_6359
mRNA	2.73961	3.19847	Transcript_6360
mRNA	0.0	2.37091	Transcript_6361
mRNA	0.89097	3.04232	Transcript_6363
mRNA	0.0	2.42853	Transcript_6364
mRNA	0.0	1.23915	Transcript_6365
mRNA	0.0	2.83343	Transcript_6368
mRNA	0.0	3.7780699999999996	Transcript_6369
mRNA	0.000370214	1.4703	Transcript_6371
mRNA	0.279961	2.78641	Transcript_6373
mRNA	0.0	0.0	Transcript_6375
mRNA	3.0411099999999998	2.7433799999999997	Transcript_6377
mRNA	0.0	4.94641	Transcript_6378
mRNA	0.0	0.0	Transcript_6379
mRNA	1.47407	5.531969999999999	Transcript_6380
mRNA	2.3273900000000003	10.7476	Transcript_6388
mRNA	0.0	0.8761969999999999	Transcript_6390
mRNA	3.04498	0.0	Transcript_6393
mRNA	3.5848800000000005	2.5617300000000003e-07	Transcript_6397
mRNA	1.6617400000000002	14.460999999999999	Transcript_6399
mRNA	0.0	7.95657	Transcript_6400
mRNA	1.20535	3.6598699999999997	Transcript_6401
mRNA	0.0	4.64219	Transcript_6403
mRNA	2.50345	8.32062	Transcript_6406
mRNA	0.0	3.43975	Transcript_6407
mRNA	0.0	10.6956	Transcript_6408
mRNA	0.0	1.58744	Transcript_6412
mRNA	0.0	5.80699	Transcript_6416
mRNA	1.3383699999999999e-05	4.5963	Transcript_6419
mRNA	0.0	1.0490000000000002	Transcript_6422
mRNA	5.8618	2.94935	Transcript_6424
mRNA	0.254281	1.16291	Transcript_6426
mRNA	0.680215	3.19293	Transcript_6432
mRNA	1.6496099999999998	11.3656	Transcript_6438
mRNA	7.339810000000001	4.429880000000001	Transcript_6439
mRNA	0.0	0.0	Transcript_6440
mRNA	0.0	6.0237	Transcript_6442
mRNA	2.1535499999999999e-07	5.46951	Transcript_6444
mRNA	2.04722e-06	0.0	Transcript_6445
mRNA	0.0	0.225555	Transcript_6446
mRNA	0.0	28.4762	Transcript_6447
mRNA	1.95218	10.2523	Transcript_6448
mRNA	6.44163	2.81471	Transcript_6449
mRNA	0.0	1.5167700000000002	Transcript_6452
mRNA	4.9959	8.782639999999999	Transcript_6453
mRNA	0.0	10.5201	Transcript_6454
mRNA	139.547	352.717	Transcript_6455
mRNA	0.00539258	4.88866	Transcript_6456
mRNA	2.13191	9.557080000000001	Transcript_6458
mRNA	0.0	1.05625	Transcript_6459
mRNA	0.0	1.4718799999999999	Transcript_6460
mRNA	0.49313500000000005	2.37942	Transcript_6461
mRNA	0.0	0.0	Transcript_6463
mRNA	21.0828	39.2312	Transcript_6464
mRNA	0.764371	3.75834	Transcript_6466
mRNA	2.12507	7.53246	Transcript_6467
mRNA	0.0	0.744738	Transcript_6468
mRNA	3.154	0.0	Transcript_6469
mRNA	0.354951	4.34879	Transcript_6470
mRNA	4.46804	10.1879	Transcript_6471
mRNA	3.0234900000000002	7.67955	Transcript_6472
mRNA	1.54979	3.27566	Transcript_6473
mRNA	2.82707	2.6855599999999997	Transcript_6474
mRNA	5.33826	5.17686	Transcript_6475
mRNA	2.9605799999999996e-07	8.2747	Transcript_6476
mRNA	2.32559	11.8094	Transcript_6478
mRNA	0.6698609999999999	3.9908	Transcript_6479
mRNA	0.0	0.0	Transcript_6480
mRNA	5.6991	7.57211	Transcript_6484
mRNA	9.35698	1.1795200000000002e-08	Transcript_6485
mRNA	99.691	85.3685	Transcript_6486
mRNA	8.167810000000001	16.1883	Transcript_6487
mRNA	7.03608	5.75537	Transcript_6489
mRNA	1.72528	0.0	Transcript_6490
mRNA	7.28825	11.4007	Transcript_6492
mRNA	6.4918	4.96485	Transcript_6493
mRNA	24.8019	47.1069	Transcript_6496
mRNA	0.0	0.226464	Transcript_6498
mRNA	4.65498	8.1936	Transcript_6499
mRNA	0.0	4.069459999999999	Transcript_6500
mRNA	0.0	0.8568879999999999	Transcript_6505
mRNA	11.0791	8.13674	Transcript_6506
mRNA	0.143006	4.0714	Transcript_6507
mRNA	0.0	0.238578	Transcript_6508
mRNA	0.0	4.1861	Transcript_6509
mRNA	5.2254	14.505	Transcript_6510
mRNA	1.09927	2.88615	Transcript_6511
mRNA	10.7185	13.6677	Transcript_6512
mRNA	11.5765	8.21686	Transcript_6514
mRNA	0.417279	2.8271	Transcript_6515
mRNA	9.9116	2.70337	Transcript_6517
mRNA	3.10612e-08	8.81149	Transcript_6519
mRNA	0.0	0.16861099999999998	Transcript_6521
mRNA	3.2471400000000004	3.46463	Transcript_6522
mRNA	0.0	16.7068	Transcript_6523
mRNA	0.184548	32.6584	Transcript_6524
mRNA	17.0627	16.1484	Transcript_6526
mRNA	0.0	0.0	Transcript_6532
mRNA	5.40897	3.6685199999999996	Transcript_6533
mRNA	0.9574889999999999	7.64124	Transcript_6535
mRNA	1.04295	9.363719999999999	Transcript_6536
mRNA	5.85096	7.6558399999999995	Transcript_6537
mRNA	0.0	4.42152	Transcript_6541
mRNA	1.17124	15.675999999999998	Transcript_6542
mRNA	2.59231	4.85363	Transcript_6543
mRNA	8.96899	18.2323	Transcript_6547
mRNA	11.1714	11.0633	Transcript_6548
mRNA	19.4816	8.17923	Transcript_6549
mRNA	0.0	0.963234	Transcript_6554
mRNA	3.6413699999999998	3.92193	Transcript_6556
mRNA	5.43883	4.62371	Transcript_6558
mRNA	2.3636	2.40728	Transcript_6560
mRNA	0.0	0.731495	Transcript_6561
mRNA	1.11922	2.78455	Transcript_6562
mRNA	0.0	0.0	Transcript_6565
mRNA	5.64879	7.09738	Transcript_6566
mRNA	0.960909	6.659860000000001	Transcript_6567
mRNA	0.0	2.2892200000000003	Transcript_6568
mRNA	0.996755	2.37911	Transcript_6569
mRNA	6.45645	9.240219999999999	Transcript_6571
mRNA	0.0	4.09207	Transcript_6573
mRNA	0.0	1.25949	Transcript_6574
mRNA	0.0	11.4527	Transcript_6575
mRNA	0.47967	4.32961	Transcript_6576
mRNA	0.589917	3.27183	Transcript_6578
mRNA	5.07564	3.06223	Transcript_6582
mRNA	0.0	1.2203700000000002	Transcript_6583
mRNA	0.0	1.09491	Transcript_6584
mRNA	2.7511	13.0945	Transcript_6585
mRNA	0.0	4.59336	Transcript_6586
mRNA	1.8622900000000002	0.0	Transcript_6588
mRNA	0.0	6.1935400000000005	Transcript_6589
mRNA	0.0628948	10.7729	Transcript_6592
mRNA	0.0	0.0	Transcript_6593
mRNA	1.28444	122.405	Transcript_6594
mRNA	2.93114	4.42817	Transcript_6595
mRNA	8.64283	18.6911	Transcript_6596
mRNA	3.39382	3.7284599999999997	Transcript_6598
mRNA	0.0	4.48038	Transcript_6600
mRNA	0.0	17.8474	Transcript_6604
mRNA	0.5542630000000001	12.2324	Transcript_6607
mRNA	0.582815	0.701862	Transcript_6608
mRNA	0.0	0.49658599999999997	Transcript_6610
mRNA	0.0130506	2.20324	Transcript_6611
mRNA	0.0	2.1433	Transcript_6613
mRNA	7.35613	0.894732	Transcript_6614
mRNA	0.0	1.0050299999999999	Transcript_6615
mRNA	1.4134799999999998	1.30623	Transcript_6616
mRNA	0.0	24.6569	Transcript_6617
mRNA	0.0	1.9127599999999998	Transcript_6618
mRNA	9.849969999999999	12.7252	Transcript_6619
mRNA	18.362000000000002	25.8682	Transcript_6621
mRNA	1.98827	3.4023800000000004	Transcript_6622
mRNA	0.00018239599999999998	0.0	Transcript_6623
mRNA	1.02122	0.0	Transcript_6624
mRNA	18.924	32.2611	Transcript_6625
mRNA	15.3857	15.5134	Transcript_6626
mRNA	1.55721	0.0	Transcript_6627
mRNA	0.0	16.6979	Transcript_6628
mRNA	0.0	2.9577299999999997	Transcript_6633
mRNA	0.0	0.0	Transcript_6634
mRNA	0.0	0.0	Transcript_6635
mRNA	0.0	0.604697	Transcript_6638
mRNA	4.56314	2.33829	Transcript_6639
mRNA	104.289	146.46	Transcript_6642
mRNA	5.45686	7.483910000000001	Transcript_6643
mRNA	17.9665	38.1342	Transcript_6644
mRNA	1.8748	5.81565	Transcript_6645
mRNA	0.0	52.3277	Transcript_6647
mRNA	0.00129459	6.77601	Transcript_6648
mRNA	0.0	0.0	Transcript_6649
mRNA	5.61484	9.622060000000001	Transcript_6650
mRNA	2.75209	2.41305	Transcript_6651
mRNA	0.0	1.61487	Transcript_6653
mRNA	0.0	13.8465	Transcript_6655
mRNA	0.0	2.21217	Transcript_6656
mRNA	0.0	13.5859	Transcript_6657
mRNA	3.5713199999999993e-06	9.403210000000001	Transcript_6660
mRNA	1.08028	14.7526	Transcript_6661
mRNA	1.1012899999999999	2.49852	Transcript_6662
mRNA	22.2955	29.3017	Transcript_6663
mRNA	0.00189639	6.3552599999999995	Transcript_6664
mRNA	2.6170400000000003	2.53491	Transcript_6665
mRNA	0.0	0.9239790000000001	Transcript_6667
mRNA	2.54582	0.0	Transcript_6668
mRNA	0.408314	1.68173	Transcript_6669
mRNA	0.0	12.6436	Transcript_6670
mRNA	0.866108	3.9131099999999996	Transcript_6671
mRNA	0.0	0.431584	Transcript_6672
mRNA	9.70003	5.4892	Transcript_6673
mRNA	0.0	0.0	Transcript_6674
mRNA	3.6491599999999997	6.1707	Transcript_6675
